R00665,-0.136676,0.010131,-1.183253,-1.067115,-1.459885,-1.284834,0
R00678,0.38877,-0.038503,-0.381898,0.630837,2.11039,0.363383,0
R00696,0.17421,0.064112,0.061026,1.042776,-1.90351,0.822514,0
R00703,0.434051,0.261642,-1.046284,0.287325,0.276958,0.504982,0
R00705,0.163224,-0.09455,0.20309,0.929367,1.376982,1.57127,0
R00706,0.6907,-0.131404,0.850906,-0.374053,-0.345022,-0.290797,0
R00707,-0.384569,0.038521,-0.658953,0.530721,1.296818,-0.474351,0
R00714,-1.134878,0.139423,0.475311,-0.598745,1.210008,1.106802,0
R00723,-2.334067,-0.018233,0.051408,-2.364542,-0.42982,1.1065,0
R00724,0.663521,0.195112,1.785424,1.928179,-0.181595,0.95436,0
R00752,0.970573,-0.062387,0.848101,0.641099,1.085896,-0.453463,0
R00763,-0.352374,-0.199084,2.318079,-8.1e-05,-0.280259,1.447861,0
R00767,-0.420203,0.034714,-0.92107,-0.812533,-1.141422,0.424408,0
R00798,1.407768,-0.064072,-1.490255,1.015955,1.096436,0.300789,0
R00004,-0.176596,0.255635,-0.320445,-2.386226,-0.920477,-0.238323,0
R00015,0.152512,0.004887,0.554897,-0.327602,-1.170223,-0.75856,0
R00023,1.043723,0.171445,1.175205,-0.704021,0.28796,-0.22927,0
R00028,-0.720956,0.013246,0.574518,-0.353778,0.444922,1.690953,0
R00048,-1.404707,-0.046036,0.583585,-0.85099,0.47781,-0.866326,0
R00061,0.038095,-0.131863,-0.110243,-1.724326,-0.147958,1.405539,0
R00065,-1.577131,-0.016899,0.116292,2.524053,0.227633,-0.05533,0
R00068,-0.375836,0.13286,0.515714,0.464265,-0.243944,-0.444005,0
R00079,1.303198,0.178651,-0.395609,0.20875,-0.239675,0.272472,0
R00082,1.16224,-0.205693,-0.659204,1.174231,-0.432578,2.022317,0
R00091,-0.204947,0.136697,-1.060619,-0.072195,-0.703672,0.108929,0
R00109,0.350042,-0.033882,-0.003243,1.960166,-1.564879,1.445378,0
R00133,-0.109256,0.042447,-0.577458,0.454017,-0.457239,1.496795,0
R00156,0.908281,-0.145161,-0.02096,-0.206681,1.59425,0.02366,0
R00161,0.089348,-0.13122,-1.781436,-1.095048,0.911224,-1.97213,0
R00165,0.658583,-0.06879,-2.187117,0.081542,0.721765,0.255172,0
R00168,-1.380333,0.117403,0.533411,0.412738,-2.038494,0.982066,0
R00175,-2.914855,0.250043,-0.729027,0.108059,-0.29808,-1.307509,0
R00193,-0.226731,-0.031603,-1.963522,-0.867906,1.283578,1.978334,0
R00221,1.21436,-0.128416,2.053294,0.610141,-1.363762,0.25782,0
R00250,-1.637351,-0.073999,-1.297809,1.976534,-2.1502,0.044311,0
R00276,0.312184,0.057691,-1.20339,-0.151726,0.670755,-2.203966,0
R00284,0.883118,0.093066,0.786964,0.919416,-0.88335,-1.102852,0
R00340,0.632858,-0.043939,-0.583067,-0.36642,0.731899,-1.871988,0
R00385,-0.050183,0.175987,-0.1273,0.509759,0.388468,0.767758,0
R00401,-0.318685,-0.000911,-0.783913,-0.365201,0.786289,-0.095329,0
R00419,2.32619,0.073054,-0.675746,1.094127,-0.447151,-0.749691,0
R00435,0.672949,0.132717,0.279447,0.858703,-0.248035,0.605742,0
R00436,-1.059274,0.211526,0.549247,-0.410051,-0.175802,-0.725462,0
R00454,-1.146059,-0.112107,-0.330815,-1.471035,-0.114206,0.880964,0
R00463,-0.177245,-0.071913,1.219758,0.968096,-0.105033,-0.952398,0
R00479,-0.44719,0.577999,-0.34649,-0.883962,0.671347,-1.01396,0
R00480,-1.118832,0.03463,0.525501,-1.385756,1.250765,0.525429,0
R00492,-0.61804,-0.150757,-0.962492,0.885252,-2.05315,0.961233,0
R00494,-0.468523,-0.198844,-0.458544,0.419674,0.079492,0.420745,0
R00520,-0.018538,0.039466,1.032494,-0.38019,-0.155393,-1.651918,0
R00527,-0.213129,0.348784,-0.339175,-0.061177,0.574074,-0.560371,0
R00553,-0.737712,-0.341508,-0.440234,0.463469,0.150822,1.081427,0
R00578,0.731274,0.079905,0.950049,-3.036205,-0.031306,-0.30789,0
R00579,-0.348007,-0.171689,-0.405919,-0.402776,1.694079,-1.352484,0
R00599,0.076224,0.229356,-0.322526,-0.298975,1.498917,0.686397,0
R00613,0.495659,0.131606,-0.397768,0.434505,-0.128017,1.254974,0
R00616,-1.156706,0.059071,0.336463,-0.004705,0.713284,1.395325,0
R00644,1.147387,-0.01182,0.133672,1.272582,0.236415,0.437574,0
R00688,-0.143751,-0.163563,1.427968,0.795907,-1.476119,0.48084,0
R00691,1.589551,-0.059141,1.848734,1.523683,0.120696,-0.250872,0
R00692,-1.56525,0.21378,1.164319,0.111108,-1.784613,0.689858,0
R00715,-1.200788,-0.058241,1.590707,0.001644,0.701396,1.373857,0
R00731,0.114193,0.047062,0.157486,-0.9685,-1.299441,0.598997,0
R00742,-0.542632,-0.061589,-0.981747,0.118581,0.765952,-0.779382,0
R00743,-0.473117,-0.133942,0.293993,1.84465,-0.218282,-0.536751,0
R00784,-0.907972,-0.089932,-0.337777,0.536883,-2.276052,-0.868182,0
R00037,-0.24485,0.279667,0.684213,-0.097531,0.053386,-0.877584,0
R00047,-1.349098,0.098863,-0.532735,-0.097071,-0.203114,-0.359164,0
R00066,-0.075317,-0.190074,1.720067,1.340016,-0.33757,0.102747,0
R00069,-1.66525,0.083426,-0.396608,0.081384,-1.94869,-0.677483,0
R00096,0.314973,-0.034446,-0.145287,0.903873,-0.14927,1.79866,0
R00102,-0.838538,0.043854,-0.443436,1.385651,-0.323041,-3.107142,0
R00143,-0.684695,-0.055244,-0.50521,0.955975,0.574177,0.292073,0
R00147,-0.591527,-0.041375,2.593468,0.257647,0.306066,-0.002596,0
R00149,0.883564,0.100679,0.441074,0.827487,1.265186,-0.886657,0
R00177,1.529848,-0.193531,-0.784804,-0.651933,1.052664,0.874054,0
R00203,-0.628957,0.132223,-0.743505,-1.536839,-0.560254,0.021826,0
R00218,-0.115064,-0.12737,-0.847353,-2.081865,1.490632,-0.11329,0
R00230,0.726435,-0.076774,-0.09967,-2.434821,0.477676,0.189661,0
R00247,0.707595,-0.044016,-0.247024,-0.724995,0.337731,1.272129,0
R00274,0.939592,0.22638,-0.721799,0.052659,-0.690971,-0.235336,0
R00297,-0.052844,0.044222,-1.851152,-0.040317,-0.161837,-1.28462,0
R00325,0.915532,0.168578,0.636479,-1.421306,2.079334,-0.992935,0
R00343,1.516054,-0.120491,0.894308,1.755409,0.122011,-0.808565,0
R00365,-0.051393,-0.266315,1.973136,2.316545,-2.380247,-0.216385,0
R00392,-0.139628,0.116263,-1.807114,1.357156,-0.768532,-0.009354,0
R00424,0.778145,-0.14771,-1.408785,0.401693,0.931902,-0.614903,0
R00446,0.203702,-0.167208,1.622064,-0.712507,0.129189,-0.665266,0
R00447,1.750532,-0.29954,-0.533704,-2.27594,-1.803693,0.989649,0
R00464,0.304553,0.129863,-1.419661,0.804947,0.147953,-0.41849,0
R00466,-1.000623,-0.351459,0.068701,-0.376645,-1.487092,1.594099,0
R00473,0.235368,-0.112659,-0.104935,0.272973,-1.519352,-0.282109,0
R00490,-0.790535,0.019401,-0.168737,-1.615211,-0.098812,-0.226777,0
R00517,-0.236076,-0.069399,0.619999,0.606586,-1.382675,-0.109394,0
R00528,1.378136,-0.113198,1.155201,-0.728875,-0.310566,-2.165608,0
R00544,0.826798,0.007718,-1.244555,-0.535218,1.170768,-1.771836,0
R00570,1.01844,0.076343,-1.04076,-1.125804,-0.420486,0.809724,0
R00580,-0.152515,-0.013723,-0.086961,0.886089,-0.592846,-2.282654,0
R00624,-1.183135,-0.18247,-0.056921,2.046536,0.899415,-1.401121,0
R00627,1.424427,0.024248,0.359166,0.670307,0.950169,0.425614,0
R00629,0.228809,0.124394,0.551416,0.765519,0.458737,1.195521,0
R00636,-1.410431,0.172508,0.949224,2.58673,-0.47886,-0.994721,0
R00660,-1.758758,-0.079455,-1.345428,0.381719,-0.281561,0.491336,0
R00700,-0.131856,0.00601,1.283771,-0.393911,-0.605189,-1.257125,0
R00718,-0.594433,0.163173,-0.411007,0.052762,0.719143,1.993184,0
R00727,-1.138582,0.127238,0.153213,1.61159,-0.292022,1.266348,0
R00734,0.071088,0.112763,-0.291711,1.383651,-0.558775,-0.480706,0
R00756,0.125075,0.099815,-0.864898,-0.573132,1.312302,-0.657018,0
R00772,0.751963,0.217533,0.694311,0.415676,-1.321773,1.131285,0
R00782,1.184186,0.069849,0.954695,-1.261299,0.074983,0.482826,0
R00791,-1.265447,0.257102,-0.22418,1.083264,0.934358,0.408726,0
R00792,-0.511673,-0.216548,0.063245,-0.885936,0.747534,-0.188165,0
R00009,0.850705,-0.010629,1.440447,-1.765978,-0.305444,-0.676839,0
R00012,0.554514,0.139478,-0.527938,-1.132157,-1.307808,-0.575863,0
R00017,-2.675422,-0.047626,0.505503,1.1605,-0.526976,0.178718,0
R00019,-0.556255,-0.013766,-2.201462,2.074006,-0.6669,0.681779,0
R00020,0.833777,-0.241931,-0.427939,-0.872642,-0.287811,0.6617,0
R00036,2.077162,-0.045844,-0.465105,1.082392,1.36283,0.427661,0
R00053,0.172735,-0.137312,0.167102,-0.278198,1.402777,0.202407,0
R00058,1.449443,0.085956,-0.189903,-0.350713,-0.77312,0.184759,0
R00063,1.039654,-0.076003,-0.341834,-1.066404,-2.665768,1.063925,0
R00072,-1.090931,0.062031,-0.588256,-1.548241,-2.673271,1.502501,0
R00089,0.653487,0.135785,1.139771,2.548689,-0.059918,-0.406542,0
R00135,-0.211804,-0.079369,-1.038997,0.805509,0.751366,0.703933,0
R00159,0.539897,0.141754,0.370509,-0.192023,-1.014687,-0.752006,0
R00162,-0.291183,-0.069984,0.784737,-0.04083,1.096163,1.364812,0
R00174,0.784791,0.075403,0.388714,0.387665,-1.439553,-0.199491,0
R00195,0.965264,-0.016391,-0.92964,0.006889,-1.490163,0.696062,0
R00236,-0.29541,-0.067871,1.200054,-1.613891,0.646144,-1.031108,0
R00239,-0.632348,0.060302,-0.108582,0.673498,-0.163072,0.017677,0
R00275,0.506101,-0.014882,1.1495,-1.115709,1.402086,-1.825497,0
R00299,-1.463009,-0.263438,0.132569,-1.234235,-0.569201,-0.407022,0
R00311,-0.629699,-0.08615,-0.361784,-0.243434,-0.642273,-1.440475,0
R00317,0.696252,-0.019775,0.728722,-1.718368,-0.947627,-0.307916,0
R00338,-0.880549,0.092602,-0.117966,0.3431,-0.756519,1.040858,0
R00378,0.114024,0.053667,0.905915,-0.114484,1.313428,-0.616508,0
R00410,0.549104,-0.223505,-0.531205,-1.351911,1.467299,0.313823,0
R00420,0.229727,0.083489,0.57143,-1.168759,0.43608,1.062167,0
R00421,1.106852,-0.049496,-0.938382,1.359561,1.385605,-1.618019,0
R00422,-0.537628,-0.06519,-0.848764,1.528527,-1.285981,0.594964,0
R00441,-0.567445,0.042214,1.255756,-0.468601,-0.521617,0.219365,0
R00470,-1.923129,-0.091702,0.510264,0.201455,0.63716,-0.957793,0
R00530,0.829862,-0.105631,-0.597569,1.445006,-0.503059,0.149538,0
R00559,-1.174154,0.164339,-0.465867,0.775707,0.855062,-0.185821,0
R00565,0.966967,-0.445712,-0.960184,-0.132336,-0.433973,1.081314,0
R00591,-0.317711,0.104742,0.592819,-1.215039,-0.594886,0.028931,0
R00595,0.307513,-0.026531,0.521132,-1.420166,-0.388715,-0.015192,0
R00596,0.299192,0.089186,0.164684,-0.155883,-1.374857,-0.111668,0
R00602,-1.026229,-0.086754,0.544136,-0.553394,-0.494596,-0.848806,0
R00625,0.264219,-0.314818,1.00112,-0.448809,-0.991352,-0.42109,0
R00631,-1.51059,-0.015283,-1.000713,0.989251,-0.698629,-0.585495,0
R00657,-0.796242,0.003537,0.187886,3.025512,-0.217695,-0.423355,0
R00685,-0.055613,0.314584,0.207881,0.782514,0.471205,0.057264,0
R00690,0.744585,0.050451,0.762055,-0.330365,0.627603,-0.870526,0
R00701,1.312835,-0.008131,-0.811761,-0.671156,-0.68243,0.408941,0
R00710,1.048303,-0.121308,-0.850524,0.240035,0.896731,-0.496669,0
R00717,0.558238,-0.159398,1.209503,-0.650941,1.172133,-0.247492,0
R00744,1.116197,-0.0297,-2.523686,0.31936,0.088249,-1.577231,0
R00745,-0.497125,-0.048563,1.132107,0.323074,1.245372,-0.290857,0
R00760,-0.262242,0.302725,-0.987845,0.007656,-0.024606,0.556612,0
R00774,0.983426,0.051453,0.253503,-0.426652,1.843898,-1.405633,0
R00786,0.75628,0.204467,-0.785353,-0.856506,-1.009332,-0.964387,0
R00787,-0.082693,-0.013075,-0.07775,-0.380862,1.114446,0.215002,0
R00794,0.123197,-0.192771,-0.044911,-1.62291,-0.539542,0.170061,0
R00799,-0.000468,0.217768,0.05885,0.598501,-2.654952,1.317434,0
