row_id,account_id,event_time,amount_usd,is_weekend,amount_7d
R00466,A0053,1774955640000,28.5877,0,64.37
R00497,A0037,1775091660000,25.625900000000005,0,237.22999999999996
R00499,A0009,1775110080000,24.2198,0,226.48
R00501,A0044,1775126700000,14.81,0,132.81
R00504,A0022,1775132340000,18.7916,0,202.58
R00507,A0041,1775155680000,29.735200000000003,0,70.91
R00508,A0041,1775162340000,1.4155,0,85.81
R00525,A0007,1775234160000,44.35,0,97.07
R00542,A0043,1775343960000,68.6264,1,75.91
R00544,A0039,1775369580000,79.58090000000001,1,126.4
R00568,A0011,1775479260000,869.5563000000001,0,697.3800000000001
R00610,A0009,1775707920000,22.0345,0,39.57
R00618,A0038,1775748120000,66.7512,0,79.1
R00620,A0043,1775756160000,2.4187000000000003,0,121.85
R00654,A0052,1775960220000,94.98330000000001,1,132.58
R00659,A0001,1775985360000,0.1577,1,18.48
R00666,A0050,1776017580000,44.4246,1,34.98
R00677,A0055,1776067380000,15.11,0,76.18
R00680,A0039,1776080040000,27.2542,0,70.97999999999999
R00683,A0046,1776094560000,24.5999,0,19.37
R00687,A0040,1776123960000,8.27,0,8.27
R00689,A0005,1776139260000,3.302,0,39.13
R00690,A0011,1776140520000,0.76665,0,16.97
R00002,A0028,1772343420000,19.01,1,19.01
R00007,A0057,1772370840000,0.32015,1,3.37
R00023,A0020,1772470680000,6.58,0,6.58
R00045,A0008,1772593140000,35.0901,0,27.63
R00055,A0038,1772678100000,47.84,0,59.02
R00059,A0005,1772709360000,11.67,0,187.67999999999998
R00063,A0019,1772752860000,7.6228,0,96.0
R00069,A0044,1772779200000,15.9131,0,97.85000000000001
R00091,A0022,1772958480000,92.1639,1,78.30999999999999
R00102,A0025,1773012540000,1.9722000000000002,1,20.76
R00114,A0027,1773062400000,173.8659,0,224.92
R00115,A0052,1773083100000,14.668500000000002,0,76.55
R00123,A0020,1773119580000,34.9123,0,53.989999999999995
R00135,A0036,1773160080000,83.74470000000001,0,163.57999999999998
R00145,A0039,1773197220000,1.0374,0,60.89
R00146,A0036,1773200040000,18.53,0,125.16
R00151,A0014,1773217800000,19.4437,0,40.36
R00165,A0041,1773337800000,10.14,0,96.08999999999999
R00176,A0023,1773402660000,52.85,0,95.2
R00179,A0057,1773417360000,12.07,0,250.37
R00189,A0001,1773509640000,20.72,1,109.78
R00191,A0018,1773536520000,41.1988,1,32.44
R00208,A0039,1773617280000,4.63,1,103.3
R00211,A0019,1773630720000,55.63,0,126.41
R00214,A0019,1773637860000,105.35919999999999,0,209.37
R00221,A0027,1773659700000,10.511750000000001,0,306.88
R00226,A0011,1773687840000,14.355300000000002,0,76.62
R00232,A0041,1773711780000,55.3175,0,151.96999999999997
R00236,A0004,1773755520000,6.17,0,82.51
R00239,A0052,1773787860000,36.9401,0,51.260000000000005
R00255,A0006,1773851880000,19.2,0,44.25
R00271,A0054,1773910500000,14.15,0,70.52
R00277,A0030,1773944220000,14.058900000000001,0,41.19
R00287,A0048,1774006680000,1.7271,0,112.78999999999999
R00288,A0032,1774008600000,15.696000000000002,0,65.55000000000001
R00289,A0010,1774012440000,126.8095,0,116.16
R00301,A0053,1774089900000,15.052900000000001,1,79.74
R00303,A0009,1774114380000,9.144,1,60.25
R00308,A0044,1774142100000,19.9771,1,15.73
R00337,A0054,1774282680000,2.286,0,85.83
R00339,A0022,1774296000000,4.1,0,4.1
R00360,A0011,1774384620000,30.0736,0,31.24
R00399,A0037,1774567500000,16.2184,0,176.51
R00404,A0018,1774586100000,6.2239,0,17.3
R00405,A0054,1774587240000,78.32090000000001,0,238.62
R00406,A0038,1774592700000,23.8887,0,18.81
R00419,A0013,1774657980000,25.29,1,79.97999999999999
R00430,A0001,1774696920000,2.242,1,107.65
R00435,A0056,1774727280000,1.78315,1,92.19
R00437,A0011,1774740240000,1.0089,1,34.3
R00452,A0009,1774859220000,68.3133,0,174.6
R00458,A0005,1774894800000,0.50255,0,5.29
R00477,A0050,1774988940000,7.8232,0,31.709999999999997
R00491,A0031,1775072160000,2.1147,0,150.65
R00513,A0022,1775184180000,13.6779,0,230.82000000000002
R00518,A0010,1775196480000,6.604,0,52.46
R00530,A0022,1775260440000,6.8,0,118.57
R00531,A0043,1775263500000,14.1155,1,12.95
R00538,A0016,1775321340000,3.23285,1,63.540000000000006
R00541,A0035,1775331120000,12.5,1,25.740000000000002
R00567,A0035,1775475060000,3.363,0,61.55
R00575,A0052,1775517180000,28.2575,0,40.849999999999994
R00597,A0038,1775654700000,11.2395,0,26.54
R00616,A0034,1775742720000,19.925200000000004,0,119.18
R00645,A0041,1775888820000,1.7308999999999999,1,18.22
R00656,A0008,1775968920000,0.31065,1,21.21
R00660,A0016,1775993220000,24.6449,1,62.21
R00671,A0057,1776043680000,13.33,0,18.8
R00672,A0057,1776047940000,6.36,0,25.16
R00676,A0054,1776064140000,24.5618,0,19.34
R00697,A0038,1776199620000,8.674100000000001,0,68.24000000000001
R00005,A0044,1772355360000,49.38,1,82.24000000000001
R00022,A0005,1772467860000,173.2026,0,173.76999999999998
R00032,A0010,1772536440000,55.1434,0,43.42
R00053,A0028,1772674560000,2.0995000000000004,0,59.63
R00064,A0012,1772766240000,22.91,0,88.31
R00072,A0020,1772792400000,11.85,0,18.43
R00073,A0038,1772795820000,31.15,0,147.57999999999998
R00078,A0000,1772828580000,1.7876,0,1.64
R00081,A0001,1772868900000,0.7961,1,55.53
R00090,A0001,1772957700000,17.712500000000002,1,71.78
R00094,A0030,1772972700000,84.99820000000001,1,84.44
R00095,A0010,1772973060000,3.3478000000000003,1,127.42000000000002
R00098,A0032,1772990100000,12.72,1,12.72
R00103,A0022,1773022860000,3.8038,0,118.35
R00106,A0008,1773036180000,0.9718500000000001,0,37.86
R00107,A0011,1773039120000,18.73875,0,206.34
R00109,A0027,1773045600000,26.95,0,65.41
R00113,A0057,1773060120000,1.49055,0,381.14
R00138,A0016,1773165420000,7.9375,0,6.25
R00142,A0050,1773183060000,64.77,0,51.0
R00150,A0027,1773217080000,14.63,0,213.54999999999998
R00156,A0059,1773259140000,4.636,0,92.85
R00163,A0003,1773326580000,57.14,0,57.14
R00192,A0020,1773537240000,12.8016,1,37.57
R00198,A0040,1773564900000,17.119600000000002,1,13.48
R00204,A0049,1773598800000,55.7022,1,100.99
R00206,A0053,1773601800000,27.468,1,25.2
R00231,A0032,1773711600000,2.4384,0,1.92
R00233,A0055,1773740580000,31.53,0,50.74
R00235,A0017,1773750720000,1.55515,0,63.11
R00237,A0025,1773762720000,15.805000000000001,0,44.75
R00240,A0014,1773798480000,66.3,0,94.91
R00256,A0056,1773858180000,6.8779,0,6.31
R00281,A0006,1773961020000,12.9921,0,52.989999999999995
R00292,A0056,1774030260000,3.4162,0,83.07
R00293,A0003,1774031760000,25.184099999999997,0,51.64
R00313,A0040,1774168500000,7.31025,1,105.77000000000001
R00320,A0034,1774208100000,14.9984,1,72.13
R00349,A0045,1774330620000,1.6017,0,68.02
R00352,A0035,1774339200000,2.1717,0,175.21
R00363,A0057,1774394340000,11.95,0,93.34
R00367,A0039,1774407480000,0.79705,0,57.51
R00372,A0026,1774426440000,64.94,0,197.93
R00375,A0024,1774444320000,13.9118,0,241.37
R00383,A0045,1774497300000,1.0412000000000001,0,69.19999999999999
R00389,A0033,1774522560000,26.339799999999997,0,68.13
R00394,A0035,1774540980000,0.7467,0,110.24
R00400,A0040,1774572540000,65.11,0,1080.91
R00409,A0012,1774603320000,9.5593,0,49.91
R00420,A0016,1774658400000,18.464600000000004,1,35.14
R00443,A0052,1774782300000,1.8562999999999998,1,49.7
R00450,A0025,1774852560000,0.6004,0,6.32
R00472,A0049,1774975320000,1.4934,0,31.869999999999997
R00478,A0047,1774993800000,1.3148,0,39.870000000000005
R00493,A0052,1775076840000,15.290799999999999,0,38.14
R00500,A0017,1775112060000,4.3382000000000005,0,14.780000000000001
R00503,A0047,1775129100000,0.6137,0,46.330000000000005
R00512,A0020,1775174460000,53.846000000000004,0,56.89
R00515,A0019,1775190960000,34.64,0,34.64
R00517,A0031,1775196240000,12.5568,0,167.86
R00520,A0028,1775209440000,35.22,0,35.22
R00528,A0041,1775254680000,42.38,0,128.19
R00558,A0034,1775428560000,5.0122,1,140.9
R00563,A0031,1775446440000,0.7789999999999999,0,164.55
R00584,A0058,1775586180000,78.6638,0,85.35
R00585,A0013,1775586240000,4.1344,0,44.940000000000005
R00589,A0020,1775626200000,2.20305,0,111.66
R00596,A0055,1775651820000,77.55890000000001,0,61.07
R00601,A0023,1775672460000,4.81,0,100.64
R00606,A0019,1775701440000,1.1400000000000001,0,121.27
R00623,A0042,1775781600000,1.06875,0,125.29
R00625,A0022,1775783220000,5.27535,0,249.13
R00631,A0056,1775836140000,28.6893,0,86.38
R00633,A0042,1775841600000,6.28,0,131.57
R00634,A0045,1775854260000,1.0098500000000001,0,33.52
R00661,A0016,1775993700000,12.42,1,74.63
R00667,A0017,1776025380000,133.45,1,136.63
R00686,A0029,1776114060000,62.805800000000005,0,180.73
R00694,A0006,1776174180000,17.2983,0,42.74
