row_id,account_id,event_time,amount_usd,is_weekend,amount_7d
R00608,A0041,1775725500000,1.480575E1,0,3.2896999999999997E2
R00630,A0041,1775812920000,2.66855E0,0,3.467099999999999E2
R00037,A0021,1772526720000,4.851E1,0,4.851E1
R00064,A0021,1772637000000,6.249188000000001E2,0,6.2183E2
R00091,A0021,1772793540000,2.94191E1,0,6.4882E2
R00175,A0021,1773285480000,4.1876E0,0,7.107E1
R00237,A0021,1773662820000,1.034846E2,0,1.3901999999999998E2
R00355,A0021,1774377300000,9.15E0,0,9.15E0
R00356,A0021,1774380960000,1.9285E0,0,2.9450000000000003E1
R00454,A0021,1774799760000,2.76352E1,1,5.121000000000001E1
R00470,A0021,1774892760000,1.284E1,0,6.405000000000001E1
R00507,A0021,1775088180000,3.064E1,0,6.524000000000001E1
R00564,A0021,1775397900000,1.953E1,1,8.477000000000001E1
R00650,A0021,1775882340000,9.718500000000001E-1,1,2.976E1
R00678,A0021,1776093360000,8.102E1,0,9.125E1
R00206,A0013,1773451500000,5.3295E-1,1,5.61E0
R00259,A0013,1773801360000,8.98814E1,0,8.807E1
R00285,A0013,1774004760000,7.6453999999999995E0,0,9.408999999999999E1
R00295,A0013,1774047660000,4.2275E-1,0,9.853999999999999E1
R00407,A0013,1774645560000,1.073E1,0,1.518E1
R00438,A0013,1774749960000,5.65912E1,1,5.5290000000000006E1
R00479,A0013,1774950360000,4.9922E0,0,5.9870000000000005E1
R00518,A0013,1775144040000,7.0775E-1,0,6.732000000000001E1
R00604,A0013,1775706240000,1.2230100000000002E1,0,1.7080000000000002E1
R00614,A0013,1775743200000,1.29032E1,0,2.7240000000000002E1
R00622,A0013,1775771460000,5.1502500000000005E1,0,6.704E1
R00628,A0013,1775803260000,1.23063E1,0,7.673E1
R00136,A0053,1773053880000,6.3992E0,0,6.736E1
R00177,A0053,1773318300000,2.79908E1,0,8.94E1
R00178,A0053,1773320160000,3.325E1,0,1.2265E2
R00213,A0053,1773507180000,3.70586E1,1,1.5183E2
R00345,A0053,1774313220000,5.5765E-1,0,5.87E0
R00404,A0053,1774619940000,2.7566100000000002E1,0,3.116E1
R00423,A0053,1774696500000,5.0380900000000004E1,1,7.083E1
R00449,A0053,1774778340000,2.2907E2,1,2.999E2
R00567,A0053,1775412420000,5.02265E0,1,5.287E1
R00593,A0053,1775647560000,5.79025E0,0,1.1382E2
R00086,A0036,1772760480000,1.1176000000000002E1,0,8.8E0
R00160,A0036,1773217620000,1.744E1,0,2.48E1
R00171,A0036,1773269640000,3.8227000000000004E1,0,5.4900000000000006E1
R00261,A0036,1773815940000,1.802E1,0,6.412E1
R00273,A0036,1773910020000,1.831E1,0,3.633E1
R00321,A0036,1774170240000,2.553E1,1,6.186E1
R00465,A0036,1774870620000,1.13145E0,0,1.191E1
R00468,A0036,1774879200000,1.147E1,0,2.3380000000000003E1
R00629,A0036,1775810880000,1.76225E0,0,1.855E1
R00025,A0056,1772457600000,5.12335E0,0,5.393E1
R00027,A0056,1772465760000,4.96604E1,0,9.949000000000001E1
R00034,A0056,1772521920000,1.75054E1,0,1.1555000000000001E2
R00049,A0056,1772572560000,4.2104E0,0,1.5987E2
R00179,A0056,1773325260000,9.362010000000001E1,0,8.589E1
R00181,A0056,1773335160000,3.5435E-1,0,8.962E1
R00183,A0056,1773342060000,9.8425E0,0,9.737E1
R00200,A0056,1773416100000,6.4201E0,0,1.0326E2
R00205,A0056,1773451020000,4.2579E0,1,1.4808E2
R00211,A0056,1773482700000,1.7876E0,1,1.4972E2
R00270,A0056,1773892200000,2.2325E-1,0,1.5207E2
R00281,A0056,1773981480000,1.013968E2,0,1.3454E2
R00353,A0056,1774364160000,1.04749E1,0,9.18E1
R00359,A0056,1774427640000,3.85953E1,0,1.2219E2
R00389,A0056,1774562400000,7.754260000000001E1,0,1.9098000000000002E2
R00397,A0056,1774591080000,5.5917E0,0,1.1627000000000001E2
R00406,A0056,1774631100000,3.98E0,0,1.2025000000000001E2
R00408,A0056,1774652520000,2.06435E0,0,1.4198000000000002E2
R00494,A0056,1775016780000,2.4E1,0,1.5637E2
R00558,A0056,1775338140000,9.5811E0,1,3.279E1
R00097,A0038,1772828220000,7.5310999999999995E0,0,5.93E0
R00109,A0038,1772895600000,2.3522000000000003E0,1,3.069E1
R00176,A0038,1773286620000,1.34493E1,0,4.128E1
R00220,A0038,1773554100000,3.665670000000001E1,1,4.422E1
R00334,A0038,1774266600000,6.649E0,0,6.1E0
R00395,A0038,1774585140000,3.347E1,0,3.957E1
R00445,A0038,1774761660000,3.0454600000000003E1,1,6.751E1
R00469,A0038,1774890540000,7.57E0,0,6.898E1
R00481,A0038,1774953420000,2.76225E1,0,9.073E1
R00579,A0038,1775523600000,1.82245E1,0,3.61E1
R00581,A0038,1775530920000,7.711E1,0,1.1321000000000001E2
R00647,A0038,1775876820000,5.0903E0,1,9.613000000000001E1
R00653,A0038,1775890140000,4.50585E0,1,1.4356E2
R00172,A0048,1773272460000,1.12268E1,0,8.84E0
R00207,A0048,1773457560000,2.09716E1,1,2.808E1
R00419,A0048,1774682700000,3.6E0,1,3.6E0
R00431,A0048,1774730040000,2.15011E1,1,2.053E1
R00525,A0048,1775183280000,1.3208E1,0,3.093E1
R00554,A0048,1775290800000,2.809E1,1,5.542E1
R00651,A0048,1775885280000,3.601E1,1,6.41E1
R00656,A0048,1775928360000,2.12768E1,1,5.553E1
R00250,A0057,1773731460000,4.674E0,0,4.92E1
R00312,A0057,1774138500000,9.41E0,1,5.861E1
R00360,A0057,1774430820000,1.2513200000000001E1,0,2.089E1
R00440,A0057,1774754580000,2.2225E0,1,1.323E1
R00456,A0057,1774817220000,4.54748E1,1,5.495E1
R00514,A0057,1775127600000,5.00634E1,0,8.289E1
R00524,A0057,1775172060000,4.3709E0,0,8.69E1
R00658,A0057,1775951040000,2.648E1,1,2.648E1
R00669,A0057,1775995680000,8.51E0,1,3.499E1
R00008,A0001,1772351280000,3.04038E1,1,2.394E1
R00108,A0001,1772873280000,8.7963E0,1,3.2010000000000005E1
R00127,A0001,1773010800000,2.538E1,1,3.345E1
R00130,A0001,1773022260000,4.292E1,0,7.637E1
R00232,A0001,1773618420000,6.5455E-1,1,4.981E1
R00279,A0001,1773974580000,5.3530499999999996E1,0,4.904E1
R00299,A0001,1774054680000,4.6968E0,1,9.847999999999999E1
R00315,A0001,1774145640000,7.52856E1,1,1.5776E2
R00325,A0001,1774186740000,3.268E0,1,1.9216E2
R00434,A0001,1774733880000,5.2997099999999996E1,1,1.3541E2
R00446,A0001,1774768500000,1.195E1,1,8.808E1
R00517,A0001,1775138580000,4.50824E1,0,9.503999999999999E1
R00562,A0001,1775383740000,5.06E0,1,4.642E1
R00569,A0001,1775434380000,8.7685E-1,0,5.5650000000000006E1
R00624,A0001,1775784780000,7.1628E0,0,1.9930000000000007E1
R00626,A0001,1775789160000,2.26005E0,0,4.3720000000000006E1
R00014,A0035,1772396760000,9.906E0,1,7.8E0
R00112,A0035,1772920080000,1.263E1,1,2.043E1
R00125,A0035,1773004380000,9.65327E1,1,8.864E1
R00126,A0035,1773010260000,4.2481500000000004E1,1,1.2209E2
R00174,A0035,1773282960000,6.257650000000001E0,0,1.8796E2
R00255,A0035,1773763680000,7.62381E1,0,1.259E2
R00302,A0035,1774060260000,5.4017E0,1,1.1689E2
R00340,A0035,1774296420000,1.826514E2,0,2.6071E2
R00344,A0035,1774302840000,4.94919E1,0,2.9967999999999995E2
R00384,A0035,1774536900000,2.2382E0,0,2.632099999999999E2
R00415,A0035,1774669080000,1.7442E0,1,2.2470999999999992E2
R00416,A0035,1774671120000,9.24445E0,1,3.220199999999999E2
R00462,A0035,1774865160000,1.97866E1,0,3.375999999999999E2
R00541,A0035,1775250480000,1.63449E1,0,1.4412E2
R00574,A0035,1775482260000,8.51535E1,0,7.992E1
R00620,A0035,1775763660000,4.1681400000000004E1,0,1.1274000000000001E2
R00056,A0020,1772602260000,2.033E0,0,2.14E1
R00070,A0020,1772663640000,1.5519400000000001E1,0,3.362E1
R00158,A0020,1773207060000,8.34644E1,0,9.934E1
R00228,A0020,1773601500000,1.032E1,1,7.603999999999999E1
R00234,A0020,1773637080000,1.677E1,0,9.280999999999999E1
R00424,A0020,1774699560000,8.71E0,1,8.71E0
R00484,A0020,1774963980000,1.23405E0,0,2.1700000000000003E1
R00611,A0020,1775730540000,1.0383499999999999E0,0,1.093E1
R00646,A0020,1775867220000,1.90627E1,1,2.5939999999999998E1
R00000,A0028,1772323620000,1.10744E1,1,1.016E1
R00012,A0028,1772395260000,4.44881E1,1,4.519E1
R00117,A0028,1772936220000,1.864E1,1,5.367E1
R00118,A0028,1772937420000,2.669E1,1,8.036E1
R00133,A0028,1773043680000,2.119E1,0,6.652E1
R00138,A0028,1773095280000,5.7661E1,0,1.1941999999999999E2
R00162,A0028,1773234180000,1.202E1,0,1.3144E2
R00193,A0028,1773390780000,1.9807500000000002E0,0,1.5229E2
R00271,A0028,1773901080000,1.128041E2,0,1.2434E2
R00311,A0028,1774110120000,1.526E0,1,1.0489E2
R00379,A0028,1774511880000,2.0123149999999998E2,0,1.5985E2
R00391,A0028,1774567740000,1.3548360000000002E2,0,2.6653E2
R00698,A0028,1776204060000,1.88849E1,0,1.487E1
R00060,A0032,1772612880000,5.4406800000000004E1,0,4.284E1
R00284,A0032,1774002720000,3.34518E1,0,2.634E1
R00318,A0032,1774154880000,3.162681E2,1,2.7537E2
R00362,A0032,1774439880000,1.911E1,0,2.9448E2
R00409,A0032,1774656720000,1.91643E1,1,2.8323E2
R00501,A0032,1775061360000,1.51335E0,0,3.102E1
R00565,A0032,1775409540000,4.0940400000000004E1,1,5.349E1
R00587,A0032,1775606940000,2.68685E1,0,7.814E1
R00590,A0032,1775624400000,6.6E1,0,1.4414E2
R00649,A0032,1775879040000,5.21081E1,1,1.6923999999999998E2
R00121,A0047,1772957700000,4.199E1,1,4.199E1
R00151,A0047,1773142140000,1.6663E0,0,5.953E1
R00157,A0047,1773198540000,5.09865E0,0,1.132E2
R00225,A0047,1773581580000,2.2682199999999998E1,1,8.907000000000001E1
R00336,A0047,1774273800000,6.8115000000000006E0,0,7.17E1
R00505,A0047,1775071800000,2.1412999999999998E0,0,2.254E1
R00600,A0047,1775667240000,5.35E0,0,2.789E1
R00660,A0047,1775965800000,5.73E1,1,6.265E1
R00079,A0052,1772692680000,2.73885E0,0,2.883E1
R00116,A0052,1772934960000,2.83718E1,1,5.117E1
R00244,A0052,1773698220000,5.63753E1,0,4.439E1
R00280,A0052,1773975180000,1.7036700000000003E1,0,6.002E1
R00393,A0052,1774573440000,1.4428330000000003E2,0,1.48E2
R00405,A0052,1774621140000,4.0195499999999996E1,0,1.6402E2
R00427,A0052,1774709580000,8.9027E0,1,1.7103E2
R00475,A0052,1774913340000,1.2958E0,0,1.8467000000000002E2
R00480,A0052,1774950420000,2.18186E1,0,2.0185000000000002E2
R00546,A0052,1775267040000,7.404100000000001E0,1,4.366000000000002E1
R00652,A0052,1775886960000,1.20523E1,1,9.49E0
R00664,A0052,1775979480000,3.852060000000001E1,1,4.4830000000000005E1
R00688,A0052,1776155580000,7.138E1,0,1.1621000000000001E2
R00019,A0002,1772412180000,1.2262500000000001E1,0,1.125E1
R00041,A0002,1772559900000,4.592170000000001E1,0,5.338E1
R00085,A0002,1772758740000,6.3547E0,0,5.921E1
R00150,A0002,1773139980000,2.87E0,0,5.083E1
R00203,A0002,1773431940000,1.7746290000000002E2,0,1.6568E2
R00392,A0002,1774571820000,4.2075100000000006E1,0,3.313E1
R00396,A0002,1774586700000,2.72365E0,0,6.1800000000000004E1
R00417,A0002,1774673640000,1.3265300000000002E1,1,7.397E1
R00447,A0002,1774768680000,9.2055E-1,1,8.366E1
R00642,A0002,1775855040000,4.825430000000001E1,0,4.427E1
R00645,A0002,1775861880000,2.86E0,0,4.713E1
R00016,A0010,1772398740000,6.82449E1,1,6.261E1
R00089,A0010,1772790900000,2.707E1,0,8.968E1
R00122,A0010,1772960940000,7.7724E0,1,9.580000000000001E1
R00155,A0010,1773177960000,2.061E1,0,5.380000000000001E1
R00209,A0010,1773476400000,1.941E1,1,4.6140000000000015E1
R00288,A0010,1774015440000,9.253E-1,0,2.915E1
R00317,A0010,1774150680000,2.39649E1,1,2.861E1
R00342,A0010,1774298880000,1.13905E1,0,3.906E1
R00402,A0010,1774612440000,1.89484E1,0,5.3980000000000004E1
R00410,A0010,1774657740000,1.2682499999999999E0,1,5.759E1
R00439,A0010,1774750140000,7.46E0,1,6.505E1
R00444,A0010,1774761540000,5.35895E0,1,1.0258999999999999E2
R00534,A0010,1775214600000,2.6628700000000002E1,0,1.1657E2
R00543,A0010,1775259540000,1.3461500000000001E1,0,1.1399999999999999E2
R00661,A0010,1775970540000,7.82066E1,1,6.158E1
R00001,A0031,1772324700000,1.651E1,1,1.651E1
R00065,A0031,1772637900000,4.40563E1,0,5.12E1
R00248,A0031,1773729900000,3.53923E1,0,3.247E1
R00351,A0031,1774348560000,9.652E0,0,7.6E0
R00374,A0031,1774493520000,4.09702E1,0,3.986E1
R00383,A0031,1774535640000,1.76605E0,0,5.845E1
R00451,A0031,1774791060000,8.56742E1,1,1.2591E2
R00549,A0031,1775268000000,1.4235400000000002E1,1,8.052E1
R00575,A0031,1775490360000,4.7371E0,0,1.679E1
R00601,A0031,1775679900000,3.8913E0,0,2.036E1
R00623,A0031,1775784360000,2.73E0,0,2.309E1
R00665,A0031,1775982840000,1.6587E0,1,2.7490000000000002E1
R00684,A0031,1776120060000,9.9187E0,0,3.157E1
R00061,A0054,1772621400000,2.8372700000000002E1,0,2.603E1
R00062,A0054,1772627940000,2.161E1,0,4.764E1
R00231,A0054,1773612240000,7.59E0,1,7.59E0
R00269,A0054,1773889380000,1.6905900000000003E1,0,2.31E1
R00287,A0054,1774014600000,1.2026900000000001E1,0,3.257E1
R00303,A0054,1774061400000,2.6487000000000002E1,1,5.6870000000000005E1
R00339,A0054,1774295220000,2.19837E1,0,6.659E1
R00343,A0054,1774302480000,2.1469999999999997E-1,0,6.885000000000001E1
R00453,A0054,1774797720000,2.7445500000000003E0,1,4.846E1
R00477,A0054,1774924860000,1.5713E0,0,4.543E1
R00561,A0054,1775378940000,2.564E1,1,7.107E1
R00621,A0054,1775767620000,1.1118E1,0,3.584E1
R00639,A0054,1775844360000,1.566984E2,0,1.796E2
R00659,A0054,1775952720000,5.49E0,1,1.8509E2
R00681,A0054,1776107100000,1.241E1,0,1.7185999999999999E2
R00699,A0054,1776207180000,4.116930000000001E1,0,2.0963E2
R00030,A0055,1772491140000,7.321530000000001E1,0,6.717E1
R00040,A0055,1772546040000,3.21955E0,0,1.0106E2
R00077,A0055,1772684280000,2.51354E1,0,1.2412E2
R00111,A0055,1772911740000,5.34416E1,1,1.662E2
R00144,A0055,1773112980000,1.8600999999999999E0,0,1.1860999999999999E2
R00195,A0055,1773410520000,1.9E0,0,8.166E1
R00297,A0055,1774050840000,7.296E-1,0,7.68E0
R00307,A0055,1774089540000,2.9611500000000004E0,1,3.885E1
R00326,A0055,1774193880000,4.2227500000000004E0,1,8.330000000000001E1
R00370,A0055,1774487040000,4.33197E1,0,1.1741000000000001E2
R00506,A0055,1775079780000,2.019E1,0,5.43E1
R00522,A0055,1775156460000,2.19545E0,0,4.33E1
R00584,A0055,1775560080000,1.2204699999999999E1,0,5.291E1
